front,back,tags,source
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'Write [N] [unit / integration / E2E] tests for [TARGET]. Cov...',Write [N] [unit / integration / E2E] tests for [TARGET]. Cover these specific cases: [LIST]. Use [TEST FRAMEWORK]. Mirror the style of [EXISTING TEST FILE if any]. One assertion per test.,soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'Write three Vitest unit tests for scorePick in lib/scoring.t...',Write three Vitest unit tests for scorePick in lib/scoring.ts. Cases: correct pick returns 3; wrong pick returns 1; unplayed match returns null. Mirror the style of lib/utils.test.ts. One assertion per test. Use describe/it. Do not test calculateTeamScores in this turn.,soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'Tests are where I am most explicit about cases. The model wi...',Tests are where I am most explicit about cases. The model will happily generate twenty tests of weak quality. I prefer three tests that hit the boundary cases I named.,soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'I need to decide [DECISION]. Constraints: [LIST]. Constraint...',I need to decide [DECISION]. Constraints: [LIST]. Constraints I am not willing to negotiate: [LIST]. List three approaches with their trade-offs. Do not pick one. Surface any constraints I missed.,soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
"Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'When I am genuinely undecided, I tell the model not to pick....'","When I am genuinely undecided, I tell the model not to pick. The 'list three approaches' framing forces it to surface options I would have missed. The choice still belongs to me.",soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'Generate [DOC TYPE] for [TARGET]. Audience: [WHO]. Tone: [ST...',"Generate [DOC TYPE] for [TARGET]. Audience: [WHO]. Tone: [STYLE]. Length: [LIMIT]. Cover [SECTIONS]. Do not invent features. If anything is unclear from the code, list questions instead of guessing.",soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'The 'do not invent features' clause is critical. AI will hap...',The 'do not invent features' clause is critical. AI will happily document behavior the code does not have. The 'list questions instead' clause turns documentation into a sanity check on the code itself.,soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'Here is the prompt I wrote: [PROMPT]. Here is the output it ...',Here is the prompt I wrote: [PROMPT]. Here is the output it produced: [OUTPUT]. Here is what I actually wanted: [DESIRED]. Suggest a stronger prompt that closes the gap. Explain which of the six prompt components it strengthens.,soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'Prompt: 'add a loading state to my button.' Output: a new co...',Prompt: 'add a loading state to my button.' Output: a new component called Loader at the wrong path with new dependencies. Wanted: a small change to PrimaryButton that adds isLoading prop. Suggest a stronger prompt and explain which components it strengthens.,soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
"Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'When a prompt produces bad output, the prompt is the bug, no...'","When a prompt produces bad output, the prompt is the bug, not the model. I have a meta-prompt that asks the AI to critique my prompt and suggest a better one. It works almost every time.",soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
Complete / recall the soundbite from ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: 'Postmortems are one of the highest-value places to use AI. T...',"Postmortems are one of the highest-value places to use AI. The structure is well-known, the tone is hard to nail, and the model is great at both. I always edit the draft, but the draft saves me an hour.",soundbite,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: When you reach for it?,"You are about to start a new project. Before any code, you want to confirm the model understands the problem.",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Template?,"> ""I want to build a [DOMAIN] app. The data is [DATA SHAPE IN ONE PARAGRAPH]. The user can [3 TO 5 USER ACTIONS]. Do not write code yet. Confirm you understand the data and the actions, propose a tab UI, and call out anything ambiguous.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Real example?,"> ""I want to build a fantasy snooker league app. The data is eight teams, each picking match winners across five rounds; matches have winners or are unplayed; scoring is 3 for a correct pick, 1 for wrong, null for unplayed. The user can see standings, drill into one team's picks, see analytics charts, and switch rounds. Do not write code yet. Confirm understanding, propose a five-tab UI, and ask any clarifying questions.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Interview soundbite?,"> ""My first prompt on a new project is always a no-code prompt. I tell the model what I think the problem is and ask it to push back. Forces ambiguities to surface in 30 seconds instead of after I have shipped the wrong thing.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: When you reach for it?,You know the entities. You want strict types before any UI exists.,concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Template?,"> ""Define TypeScript interfaces for [ENTITIES]. Strict mode — no any, no implicit optional fields. For each interface, comment any non-obvious invariant. Use composition rather than inheritance when interfaces share fields.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Real example?,"> ""Define TypeScript interfaces for Match, Team, PlayerInfo, ScoreDetail, TeamScores. Strict — no any. Match.winner is optional only when the match has not been played. Team.r1, r2, qf, sf are arrays where index i corresponds to round-N match index i — comment that invariant explicitly.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Interview soundbite?,"> ""Strict types up front are the cheapest tax I can pay. They make every subsequent prompt easier because the model has shapes to refer to.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: When you reach for it?,"You want testable, side-effect-free functions before any React.",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Template?,"> ""Write [N] pure functions that take [INPUTS] and return [OUTPUTS]. No side effects. No I/O. No framework imports. Add JSDoc comments explaining each. Output as a single .ts file.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Real example?,"> ""Write two pure functions: scorePick(pick: string, match: Match): number | null and calculateTeamScores(team: Team): TeamScores. scorePick returns 3 if pick equals match.winner, 1 if pick is wrong, null if match has no winner. calculateTeamScores aggregates across all five rounds. No I/O. No React. Output as lib/scoring.ts.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Interview soundbite?,"> ""I write the pure logic before any UI. It is the part of the codebase that survives every refactor, and it is trivially testable. I will not start UI work until the logic is solid.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: When you reach for it?,You have data and types. You want the smallest possible thing on screen to prove the data is real.,concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Template?,"> ""Render the simplest possible visualization of [DATA]. Use a functional React component with explicit props typed from [TYPE FILE]. No useState. No useMemo. Inline styles. Do not extract sub-components yet.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Real example?,"> ""Render a basic StandingsTab from an array of TeamWithScores. Use a plain HTML table. No useState, no useMemo, no extracted sub-components. Show team name and total. Inline styles only — match the green/yellow palette in lib/constants.ts.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
In ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md: Interview soundbite?,"> ""I always start with the smallest thing that proves the data is real. Inline styles. No abstractions. Then I let abstractions earn their way in.""",concept,ai-interview/chapter-03-prompt-mastery/02-the-twelve-patterns.md
